# from (http://archives.esac.esa.int/hsa/legacy/ADP/PlanetaryModels/)# freq[GHz]	T_rj[K_rj]
1480.0	32.0061
1481.0	31.988
1482.0	31.9699
1483.0	31.9517
1484.0	31.9336
1485.0	31.9154
1486.0	31.8974
1487.0	31.8793
1488.0	31.8612
1489.0	31.8431
1490.0	31.825
1491.0	31.8069
1492.0	31.7889
1493.0	31.7708
1494.0	31.7528
1495.0	31.7347
1496.0	31.7167
1497.0	31.6986
1498.0	31.6805
1499.0	31.6625
1500.0	31.6444
1501.0	31.6265
1502.0	31.6085
1503.0	31.5906
1504.0	31.5728
1505.0	31.5554
1506.0	31.5379
1507.0	31.5203
1508.0	31.5029
1509.0	31.4854
1510.0	31.4679
1511.0	31.4504
1512.0	31.433
1513.0	31.4156
1514.0	31.398
1515.0	31.3806
1516.0	31.3633
1517.0	31.3457
1518.0	31.3285
1519.0	31.311
1520.0	31.2935
1521.0	31.2762
1522.0	31.2588
1523.0	31.2415
1524.0	31.2241
1525.0	31.2067
1526.0	31.1892
1527.0	31.1718
1528.0	31.1545
1529.0	31.1372
1530.0	31.1199
1531.0	31.1026
1532.0	31.085
1533.0	31.0677
1534.0	31.0503
1535.0	31.0329
1536.0	31.0156
1537.0	30.9984
1538.0	30.9812
1539.0	30.9638
1540.0	30.9463
1541.0	30.929
1542.0	30.9115
1543.0	30.8943
1544.0	30.8767
1545.0	30.8593
1546.0	30.8418
1547.0	30.8245
1548.0	30.8068
1549.0	30.7891
1550.0	30.7714
1551.0	30.7537
1552.0	30.736
1553.0	30.7181
1554.0	30.7
1555.0	30.6817
1556.0	30.6632
1557.0	30.6444
1558.0	30.6252
1559.0	30.6055
1560.0	30.585
1561.0	30.5642
1562.0	30.5419
1563.0	30.5184
1564.0	30.493
1565.0	30.4646
1566.0	30.4322
1567.0	30.3934
1568.0	30.3475
1569.0	30.3086
1570.0	30.2912
1571.0	30.3082
1572.0	30.3177
1573.0	30.3196
1574.0	30.3167
1575.0	30.3106
1576.0	30.3017
1577.0	30.2907
1578.0	30.2783
1579.0	30.2653
1580.0	30.2511
1581.0	30.2368
1582.0	30.2214
1583.0	30.206
1584.0	30.1906
1585.0	30.1752
1586.0	30.1596
1587.0	30.1435
1588.0	30.1274
1589.0	30.1113
1590.0	30.095
1591.0	30.0788
1592.0	30.0623
1593.0	30.0459
1594.0	30.0295
1595.0	30.0131
1596.0	29.9965
1597.0	29.98
1598.0	29.9634
1599.0	29.9469
1600.0	29.9304
1601.0	29.9139
1602.0	29.9466
1603.0	29.8808
1604.0	29.8642
1605.0	29.8476
1606.0	29.8311
1607.0	29.8145
1608.0	29.7979
1609.0	29.7814
1610.0	29.7649
1611.0	29.7484
1612.0	29.7319
1613.0	29.7153
1614.0	29.6988
1615.0	29.6822
1616.0	29.6657
1617.0	29.6491
1618.0	29.6326
1619.0	29.6161
1620.0	29.5995
1621.0	29.5831
1622.0	29.5667
1623.0	29.5501
1624.0	29.5336
1625.0	29.5171
1626.0	29.5007
1627.0	29.4843
1628.0	29.4679
1629.0	29.4514
1630.0	29.435
1631.0	29.4185
1632.0	29.4021
1633.0	29.3857
1634.0	29.3693
1635.0	29.3529
1636.0	29.3366
1637.0	29.3202
1638.0	29.3038
1639.0	29.2874
1640.0	29.271
1641.0	29.2547
1642.0	29.2383
1643.0	29.222
1644.0	29.2056
1645.0	29.1893
1646.0	29.1729
1647.0	29.1566
1648.0	29.1404
1649.0	29.1241
1650.0	29.1078
1651.0	29.0915
1652.0	29.0753
1653.0	29.0592
1654.0	29.043
1655.0	29.027
1656.0	29.0112
1657.0	28.9954
1658.0	28.9795
1659.0	28.9639
1660.0	28.9481
1661.0	29.1229
1662.0	28.9165
1663.0	28.9007
1664.0	28.8847
1665.0	28.8691
1666.0	28.8533
1667.0	28.8375
1668.0	28.8219
1669.0	28.8061
1670.0	29.2192
1671.0	28.7747
1672.0	28.759
1673.0	28.7431
1674.0	28.7275
1675.0	28.7118
1676.0	28.696
1677.0	28.6804
1678.0	28.6648
1679.0	28.649
1680.0	28.6333
1681.0	28.6178
1682.0	28.6021
1683.0	28.5864
1684.0	28.5707
1685.0	28.5551
1686.0	28.5394
1687.0	28.5238
1688.0	28.5082
1689.0	28.4926
1690.0	28.477
1691.0	28.4615
1692.0	28.4459
1693.0	28.4303
1694.0	28.4148
1695.0	28.3993
1696.0	28.3836
1697.0	28.3683
1698.0	28.3527
1699.0	28.337
1700.0	28.3215
1701.0	28.3061
1702.0	28.2905
1703.0	28.275
1704.0	28.2597
1705.0	28.2442
1706.0	28.2287
1707.0	28.2133
1708.0	28.1978
1709.0	28.1823
1710.0	28.1668
1711.0	28.1512
1712.0	28.1358
1713.0	28.1204
1714.0	28.105
1715.0	28.0895
1716.0	28.0741
1717.0	28.4133
1718.0	28.0432
1719.0	28.0279
1720.0	28.0126
1721.0	27.9971
1722.0	27.9818
1723.0	27.9666
1724.0	27.9512
1725.0	27.9359
1726.0	27.9205
1727.0	27.9051
1728.0	27.8897
1729.0	27.8745
1730.0	27.8591
1731.0	27.8437
1732.0	27.8285
1733.0	27.8133
1734.0	27.7979
1735.0	27.7827
1736.0	27.7674
1737.0	27.7521
1738.0	27.7368
1739.0	27.7217
1740.0	27.7063
1741.0	27.691
1742.0	27.676
1743.0	27.6606
1744.0	27.6454
1745.0	27.6303
1746.0	27.6151
1747.0	27.5999
1748.0	27.5847
1749.0	27.5694
1750.0	27.5541
1751.0	27.5392
1752.0	27.5241
1753.0	27.5087
1754.0	27.4936
1755.0	27.4786
1756.0	27.4633
1757.0	27.4482
1758.0	27.4333
1759.0	27.418
1760.0	27.4027
1761.0	27.3878
1762.0	27.3806
1763.0	27.3576
1764.0	27.3425
1765.0	27.3275
1766.0	27.3125
1767.0	27.2974
1768.0	27.2822
1769.0	27.2673
1770.0	27.2523
1771.0	27.2373
1772.0	27.222
1773.0	27.2074
1774.0	27.1922
1775.0	27.1769
1776.0	27.1621
1777.0	27.1472
1778.0	27.1321
1779.0	27.1171
1780.0	27.1023
1781.0	27.0873
1782.0	27.0723
1783.0	27.0573
1784.0	27.0424
1785.0	27.0275
1786.0	27.0126
1787.0	26.9977
1788.0	26.9828
1789.0	26.9679
1790.0	26.9529
1791.0	26.9379
1792.0	26.9231
1793.0	26.9083
1794.0	26.8934
1795.0	26.889
1796.0	26.8636
1797.0	26.8586
1798.0	26.8339
1799.0	26.8191
1800.0	26.8042
1801.0	26.7894
1802.0	26.7746
1803.0	26.7598
1804.0	26.745
1805.0	26.7301
1806.0	26.7152
1807.0	26.7005
1808.0	26.6859
1809.0	26.671
1810.0	26.6561
1811.0	26.6416
1812.0	26.6269
1813.0	26.6119
1814.0	26.5971
1815.0	26.5826
1816.0	26.5679
1817.0	26.5529
1818.0	26.5383
1819.0	26.5241
1820.0	26.5097
1821.0	26.4952
1822.0	26.4808
1823.0	26.4664
1824.0	26.4521
1825.0	26.4378
1826.0	26.4234
1827.0	26.409
1828.0	26.3946
1829.0	26.3803
1830.0	26.3659
1831.0	26.3516
1832.0	26.3373
1833.0	26.3229
1834.0	26.3086
1835.0	26.2944
1836.0	26.28
1837.0	26.2657
1838.0	26.2515
1839.0	26.2372
1840.0	26.2228
1841.0	26.2084
1842.0	26.1942
1843.0	26.18
1844.0	26.1657
1845.0	26.1514
1846.0	26.1371
1847.0	26.1228
1848.0	26.1084
1849.0	26.0942
1850.0	26.0799
1851.0	26.0656
1852.0	26.0513
1853.0	26.0368
1854.0	26.0225
1855.0	26.0084
1856.0	25.9939
1857.0	25.9794
1858.0	25.965
1859.0	25.9508
1860.0	25.9364
1861.0	25.9218
1862.0	25.9072
1863.0	25.8926
1864.0	25.878
1865.0	25.8631
1866.0	25.8482
1867.0	25.8334
1868.0	25.872
1869.0	25.8028
1870.0	25.7871
1871.0	25.7714
1872.0	25.7546
1873.0	25.7377
1874.0	25.7201
1875.0	25.7012
1876.0	25.6809
1877.0	25.6576
1878.0	25.633
1879.0	25.6043
1880.0	25.5712
1881.0	25.53
1882.0	25.5127
1883.0	25.4995
1884.0	25.5061
1885.0	25.5142
1886.0	25.5167
1887.0	25.5153
1888.0	25.5107
1889.0	25.5035
1890.0	25.4948
1891.0	25.485
1892.0	25.4743
1893.0	25.4628
1894.0	25.4511
1895.0	25.4387
1896.0	25.4261
1897.0	25.4135
1898.0	25.4008
1899.0	25.3877
1900.0	25.3745
1901.0	25.3613
1902.0	25.3482
1903.0	25.3348
1904.0	25.3212
1905.0	25.3077
1906.0	25.2942
1907.0	25.2807
1908.0	25.2671
1909.0	25.2535
1910.0	25.2399
1911.0	25.2262
1912.0	25.2126
1913.0	25.1991
1914.0	25.1854
1915.0	25.1715
1916.0	25.1579
1917.0	25.1444
1918.0	25.1427
1919.0	25.1947
1920.0	25.125
1921.0	25.0897
1922.0	25.0761
1923.0	25.0624
1924.0	25.0486
1925.0	25.0348
1926.0	25.0213
1927.0	25.0077
1928.0	24.994
1929.0	24.9803
1930.0	24.9666
1931.0	24.9529
1932.0	24.9393
1933.0	24.9257
1934.0	24.912
1935.0	24.8984
1936.0	24.8848
1937.0	24.8712
1938.0	24.8576
1939.0	24.844
1940.0	24.8304
1941.0	24.8168
1942.0	24.8032
1943.0	24.7896
1944.0	24.776
1945.0	24.7625
1946.0	24.7489
1947.0	24.7354
1948.0	24.7219
1949.0	24.7083
1950.0	24.6946
1951.0	24.6812
1952.0	24.6679
1953.0	24.6542
1954.0	24.6406
1955.0	24.6269
1956.0	24.6135
1957.0	24.6001
1958.0	24.5867
1959.0	24.5732
1960.0	24.5596
1961.0	24.5461
1962.0	24.5327
1963.0	24.5192
1964.0	24.5058
1965.0	24.4923
1966.0	24.4788
1967.0	24.4654
1968.0	24.4519
1969.0	24.4385
1970.0	24.425
1971.0	24.4116
1972.0	24.3982
1973.0	24.3848
1974.0	24.3713
1975.0	24.3579
1976.0	24.3445
1977.0	24.3312
1978.0	24.3178
1979.0	24.3044
1980.0	24.2909
1981.0	24.2776
1982.0	24.2643
1983.0	24.251
1984.0	24.2376
1985.0	24.2241
1986.0	24.211
1987.0	24.1975
1988.0	24.1843
1989.0	24.1709
1990.0	24.1575
1991.0	24.1443
1992.0	24.131
1993.0	24.1177
1994.0	24.1044
1995.0	24.0911
1996.0	24.0771
1997.0	24.063
1998.0	24.0489
1999.0	24.0356
2000.0	24.0229
2001.0	24.0102
2002.0	23.9975
2003.0	23.9847
2004.0	23.972
2005.0	23.9593
2006.0	23.9466
2007.0	23.9339
2008.0	23.9212
2009.0	23.9085
2010.0	23.8958
2011.0	23.8831
2012.0	23.8704
2013.0	23.8575
2014.0	23.8447
2015.0	23.8318
2016.0	23.8189
2017.0	23.806
2018.0	23.7931
2019.0	23.7803
2020.0	23.7674
2021.0	23.7545
2022.0	23.7416
2023.0	23.7288
2024.0	23.7161
2025.0	23.7033
2026.0	23.6905
2027.0	23.6777
2028.0	23.6649
2029.0	23.6521
2030.0	23.6393
2031.0	23.6265
2032.0	23.6137
2033.0	23.6009
2034.0	23.5882
2035.0	23.5754
2036.0	23.5626
2037.0	23.5499
2038.0	23.5371
2039.0	23.5244
2040.0	23.5487
2041.0	23.5061
2042.0	23.4864
2043.0	23.4736
2044.0	23.4608
2045.0	23.448
2046.0	23.4353
2047.0	23.4226
2048.0	23.41
2049.0	23.3973
2050.0	23.3847
2051.0	23.372
2052.0	23.3594
2053.0	23.3468
2054.0	23.3341
2055.0	23.3215
2056.0	23.3089
2057.0	23.2963
2058.0	23.2836
2059.0	23.271
2060.0	23.2584
2061.0	23.2457
2062.0	23.2331
2063.0	23.2205
2064.0	23.2079
2065.0	23.1953
2066.0	23.1827
2067.0	23.1701
2068.0	23.1575
2069.0	23.1449
2070.0	23.1324
2071.0	23.1198
2072.0	23.1072
2073.0	23.0946
2074.0	23.0821
2075.0	23.0696
2076.0	23.0571
2077.0	23.0446
2078.0	23.0321
2079.0	23.0196
2080.0	23.0071
2081.0	22.9945
2082.0	22.982
2083.0	22.9695
2084.0	22.957
2085.0	22.9446
2086.0	22.9321
2087.0	22.9196
2088.0	22.9071
2089.0	22.8946
2090.0	22.8821
2091.0	22.8697
2092.0	22.8572
2093.0	22.8448
2094.0	22.8324
2095.0	22.8199
2096.0	22.8075
2097.0	22.7952
2098.0	22.7828
2099.0	22.7704
2100.0	22.758
2101.0	22.7455
2102.0	22.7331
2103.0	22.7208
2104.0	22.7084
2105.0	22.6963
2106.0	22.6838
2107.0	22.6713
2108.0	22.659
2109.0	22.6467
2110.0	22.6342
2111.0	22.6219
2112.0	22.6096
2113.0	22.5974
2114.0	22.5851
2115.0	22.5726
2116.0	22.5603
2117.0	22.548
2118.0	22.5356
2119.0	22.5234
2120.0	22.5111
2121.0	22.4988
2122.0	22.4865
2123.0	22.4743
2124.0	22.462
2125.0	22.4497
2126.0	22.4374
2127.0	22.4252
2128.0	22.4129
2129.0	22.4007
2130.0	22.3884
2131.0	22.3762
2132.0	22.364
2133.0	22.3518
2134.0	22.3396
2135.0	22.3273
2136.0	22.3151
2137.0	22.3029
2138.0	22.2906
2139.0	22.2784
2140.0	22.2662
2141.0	22.254
2142.0	22.2417
2143.0	22.2295
2144.0	22.2173
2145.0	22.2051
2146.0	22.1929
2147.0	22.1807
2148.0	22.1685
2149.0	22.1564
2150.0	22.1442
2151.0	22.132
2152.0	22.1199
2153.0	22.1079
2154.0	22.0958
2155.0	22.0838
2156.0	22.0716
2157.0	22.0593
2158.0	22.0471
2159.0	22.0349
2160.0	22.0227
2161.0	22.0106
2162.0	21.9985
2163.0	21.9863
2164.0	22.2413
2165.0	21.9619
2166.0	21.9497
2167.0	21.9375
2168.0	21.9253
2169.0	21.9131
2170.0	21.9008
2171.0	21.8885
2172.0	21.8761
2173.0	21.8638
2174.0	21.8514
2175.0	21.839
2176.0	21.8263
2177.0	21.8136
2178.0	21.8008
2179.0	21.7881
2180.0	21.7754
2181.0	21.7619
2182.0	21.7482
2183.0	21.7345
2184.0	21.7207
2185.0	21.7067
2186.0	21.6907
2187.0	21.6746
2188.0	21.6584
2189.0	21.6387
2190.0	21.6188
2191.0	21.595
2192.0	21.5682
2193.0	21.5362
2194.0	21.5208
2195.0	21.5188
2196.0	21.6386
2197.0	21.5102
2198.0	21.5139
2199.0	21.514
2200.0	21.5109
2201.0	21.5061
2202.0	21.4997
2203.0	21.4927
2204.0	21.4845
2205.0	21.4755
2206.0	21.4659
2207.0	21.4561
2208.0	21.4458
2209.0	21.4353
2210.0	21.4247
2211.0	21.414
2212.0	21.403
2213.0	21.392
2214.0	21.381
2215.0	21.3699
2216.0	21.3587
2217.0	21.3475
2218.0	21.3363
2219.0	21.325
2220.0	21.3138
2221.0	21.3024
2222.0	21.389
2223.0	21.2797
2224.0	21.2683
2225.0	21.2569
2226.0	21.2455
2227.0	21.2342
2228.0	21.2228
2229.0	21.2114
2230.0	21.2
2231.0	21.1887
2232.0	21.1773
2233.0	21.1659
2234.0	21.1545
2235.0	21.1431
2236.0	21.1317
2237.0	21.1203
2238.0	21.1089
2239.0	21.0975
2240.0	21.0861
2241.0	21.0747
2242.0	21.0633
2243.0	21.052
2244.0	21.0406
2245.0	21.0292
2246.0	21.0178
2247.0	21.0064
2248.0	20.995
2249.0	20.9837
2250.0	20.9723
2251.0	20.961
2252.0	20.9496
2253.0	20.9383
2254.0	20.927
2255.0	20.9156
2256.0	20.9042
2257.0	20.8928
2258.0	20.8815
2259.0	20.8703
2260.0	20.859
2261.0	20.8477
2262.0	20.8365
2263.0	20.8251
2264.0	20.9918
2265.0	20.8024
2266.0	20.7911
2267.0	20.7798
2268.0	20.7685
2269.0	20.7573
2270.0	20.746
2271.0	20.7348
2272.0	20.7236
2273.0	20.7123
2274.0	20.7011
2275.0	20.6898
2276.0	20.6786
2277.0	20.6674
2278.0	20.6561
2279.0	20.6449
2280.0	20.6336
2281.0	20.6224
2282.0	20.6112
2283.0	20.6
2284.0	20.5888
2285.0	20.5776
2286.0	20.5664
2287.0	20.5552
2288.0	20.5441
2289.0	20.5329
2290.0	20.5217
2291.0	20.5106
2292.0	20.4994
2293.0	20.4883
2294.0	20.4771
2295.0	20.4659
2296.0	20.4548
2297.0	20.4436
2298.0	20.4324
2299.0	20.4213
2300.0	20.4102
2301.0	20.3991
2302.0	20.3879
2303.0	20.3768
2304.0	20.3657
2305.0	20.3546
2306.0	20.3435
2307.0	20.3324
2308.0	20.3213
2309.0	20.3102
2310.0	20.2992
2311.0	20.2881
2312.0	20.277
2313.0	20.2659
2314.0	20.2548
2315.0	20.2438
2316.0	20.2327
2317.0	20.2217
2318.0	20.2107
2319.0	20.1998
2320.0	20.1888
2321.0	20.1777
2322.0	20.1666
2323.0	20.1557
2324.0	20.1446
2325.0	20.1336
2326.0	20.1226
2327.0	20.1116
2328.0	20.1006
2329.0	20.0897
2330.0	20.0787
2331.0	20.0678
2332.0	20.0568
2333.0	20.0458
2334.0	20.0348
2335.0	20.0238
2336.0	20.0129
2337.0	20.0019
2338.0	19.991
2339.0	19.9801
2340.0	19.9692
2341.0	19.9584
2342.0	19.9474
2343.0	19.9365
2344.0	19.9418
2345.0	19.9145
2346.0	19.9035
2347.0	19.8927
2348.0	19.8818
2349.0	19.871
2350.0	19.8602
2351.0	19.8493
2352.0	19.8385
2353.0	19.8276
2354.0	19.8167
2355.0	19.8057
2356.0	19.7949
2357.0	19.7841
2358.0	19.7735
2359.0	19.7624
2360.0	19.7515
2361.0	19.7407
2362.0	19.73
2363.0	19.7192
2364.0	19.7083
2365.0	19.6973
2366.0	19.7419
2367.0	19.6758
2368.0	19.6651
2369.0	19.6544
2370.0	19.6436
2371.0	19.6328
2372.0	19.6221
2373.0	19.6113
2374.0	19.6006
2375.0	19.5898
2376.0	19.579
2377.0	19.5682
2378.0	19.5574
2379.0	19.5467
2380.0	19.536
2381.0	19.5252
2382.0	19.5145
2383.0	19.5038
2384.0	19.4931
2385.0	19.4824
2386.0	19.4716
2387.0	19.4609
2388.0	19.4502
2389.0	19.4396
2390.0	19.4289
2391.0	19.4182
2392.0	19.5796
2393.0	19.3969
2394.0	19.3862
2395.0	19.3755
2396.0	19.3649
2397.0	19.3542
2398.0	19.3435
2399.0	19.333
2400.0	19.3224
2401.0	19.3119
2402.0	19.3013
2403.0	19.291
2404.0	19.2806
2405.0	19.2701
2406.0	19.2598
2407.0	19.2495
2408.0	19.239
2409.0	19.2286
2410.0	19.2182
2411.0	19.2079
2412.0	19.1975
2413.0	19.187
2414.0	19.1766
2415.0	19.1662
2416.0	19.1559
2417.0	19.1456
2418.0	19.1353
2419.0	19.1249
2420.0	19.1146
2421.0	19.1042
2422.0	19.0939
2423.0	19.0836
2424.0	19.0732
2425.0	19.0629
2426.0	19.0526
2427.0	19.0423
2428.0	19.032
2429.0	19.0216
2430.0	19.0113
2431.0	19.001
2432.0	18.9907
2433.0	18.9804
2434.0	18.9702
2435.0	18.9599
2436.0	18.9497
2437.0	18.9395
2438.0	18.9293
2439.0	18.919
2440.0	18.9088
2441.0	18.8986
2442.0	18.8884
2443.0	18.8781
2444.0	18.8679
2445.0	18.8576
2446.0	18.8474
2447.0	18.8371
2448.0	18.8269
2449.0	18.8166
2450.0	18.8064
2451.0	18.7962
2452.0	18.786
2453.0	18.7758
2454.0	18.7656
2455.0	18.7554
2456.0	18.7452
2457.0	18.735
2458.0	18.7249
2459.0	18.7148
2460.0	18.7047
2461.0	18.6945
2462.0	18.6845
2463.0	18.8091
2464.0	18.664
2465.0	18.6542
2466.0	18.6438
2467.0	18.6336
2468.0	18.6236
2469.0	18.6133
2470.0	18.603
2471.0	18.5928
2472.0	18.5827
2473.0	18.5725
2474.0	18.5624
2475.0	18.5522
2476.0	18.5421
2477.0	18.532
2478.0	18.522
2479.0	18.5118
2480.0	18.5017
2481.0	18.4916
2482.0	18.4814
2483.0	18.4713
2484.0	18.4611
2485.0	18.4508
2486.0	18.4406
2487.0	18.4303
2488.0	18.42
2489.0	18.4096
2490.0	18.3993
2491.0	18.3889
2492.0	18.3784
2493.0	18.3678
2494.0	18.3571
2495.0	18.3465
2496.0	18.3353
2497.0	18.324
2498.0	18.3123
2499.0	18.3001
2500.0	18.2874
2501.0	18.2741
2502.0	18.2595
2503.0	18.2438
2504.0	18.2266
2505.0	18.2195
2506.0	18.2136
2507.0	18.1977
2508.0	18.1905
2509.0	18.1858
2510.0	18.1814
2511.0	18.1756
2512.0	18.1688
2513.0	18.1615
2514.0	18.1535
2515.0	18.1454
2516.0	18.1366
2517.0	18.1278
2518.0	18.1188
2519.0	18.1096
2520.0	18.1004
2521.0	18.091
2522.0	18.0816
2523.0	18.0722
2524.0	18.0625
2525.0	18.0528
2526.0	18.0431
2527.0	18.0334
2528.0	18.0237
2529.0	18.014
2530.0	18.0042
2531.0	17.9945
2532.0	17.9851
2533.0	17.9752
2534.0	17.9653
2535.0	17.9555
2536.0	17.9457
2537.0	17.936
2538.0	17.9263
2539.0	17.9166
2540.0	17.9069
2541.0	17.8972
2542.0	17.8875
2543.0	17.8778
2544.0	17.868
2545.0	17.8583
2546.0	17.8485
2547.0	17.8388
2548.0	17.8291
2549.0	17.8193
2550.0	17.8096
2551.0	17.7999
2552.0	17.7901
2553.0	17.7804
2554.0	17.7707
2555.0	17.761
2556.0	17.7513
2557.0	17.7415
2558.0	17.7318
2559.0	17.7222
2560.0	17.7125
2561.0	17.7028
2562.0	17.6932
2563.0	17.6835
2564.0	17.6738
2565.0	17.6642
2566.0	17.6545
2567.0	17.6448
2568.0	17.6352
2569.0	17.6255
2570.0	17.6158
2571.0	17.6062
2572.0	17.5966
2573.0	17.587
2574.0	17.5774
2575.0	17.5678
2576.0	17.5582
2577.0	17.5486
2578.0	17.539
2579.0	17.5294
2580.0	17.5198
2581.0	17.5102
2582.0	17.5006
2583.0	17.491
2584.0	17.4814
2585.0	17.4718
2586.0	17.4622
2587.0	17.4526
2588.0	17.443
2589.0	17.4334
2590.0	17.4238
2591.0	17.4142
2592.0	17.4047
2593.0	17.3952
2594.0	17.3857
2595.0	17.3761
2596.0	17.3666
2597.0	17.3571
2598.0	17.3476
2599.0	17.338
2600.0	17.3285
2601.0	17.319
2602.0	17.3095
2603.0	17.3
2604.0	17.2904
2605.0	17.281
2606.0	17.2715
2607.0	17.262
2608.0	17.2525
2609.0	17.2431
2610.0	17.2336
2611.0	17.2241
2612.0	17.2146
2613.0	17.2051
2614.0	17.1957
2615.0	17.1862
2616.0	17.1768
2617.0	17.1673
2618.0	17.1579
2619.0	17.1484
2620.0	17.139
2621.0	17.1295
2622.0	17.1201
2623.0	17.1106
2624.0	17.1012
2625.0	17.0918
2626.0	17.0824
2627.0	17.0731
2628.0	17.0637
2629.0	17.0544
2630.0	17.045
2631.0	17.0646
2632.0	17.0265
2633.0	17.0173
2634.0	17.0081
2635.0	16.9989
2636.0	16.9897
2637.0	16.9805
2638.0	16.9713
2639.0	16.9621
2640.0	17.3524
2641.0	17.0314
2642.0	16.9347
2643.0	16.9255
2644.0	16.9164
2645.0	16.9072
2646.0	16.8981
2647.0	16.889
2648.0	16.8798
2649.0	16.8706
2650.0	16.8615
2651.0	16.8523
2652.0	16.8432
2653.0	16.8341
2654.0	16.825
2655.0	16.8159
2656.0	16.8068
2657.0	16.7977
2658.0	16.7886
2659.0	16.7795
2660.0	16.7704
2661.0	16.7613
2662.0	16.7523
2663.0	16.7432
2664.0	16.7341
2665.0	16.7251
2666.0	16.716
2667.0	16.707
2668.0	16.6979
2669.0	16.6889
2670.0	16.6798
2671.0	16.6707
2672.0	16.6617
2673.0	16.6527
2674.0	16.6436
2675.0	16.6346
2676.0	16.6256
2677.0	16.6166
2678.0	16.6075
2679.0	16.5985
2680.0	16.5895
2681.0	16.5805
2682.0	16.5715
2683.0	16.5625
2684.0	16.5535
2685.0	16.5446
2686.0	16.5761
2687.0	16.5266
2688.0	16.5177
2689.0	16.5087
2690.0	16.4998
2691.0	16.4909
2692.0	16.4819
2693.0	16.473
2694.0	16.464
2695.0	16.4551
2696.0	16.4462
2697.0	16.4372
2698.0	16.4283
2699.0	16.4194
2700.0	16.4105
2701.0	16.4016
2702.0	16.3926
2703.0	16.3837
2704.0	16.3748
2705.0	16.366
2706.0	16.3571
2707.0	16.3482
2708.0	16.3393
2709.0	16.3305
2710.0	16.3216
2711.0	16.3127
2712.0	16.3038
2713.0	16.295
2714.0	16.2862
2715.0	16.2773
2716.0	16.2685
2717.0	16.2597
2718.0	16.2509
2719.0	16.242
2720.0	16.2332
2721.0	16.2244
2722.0	16.2156
2723.0	16.2067
2724.0	16.1979
2725.0	16.1891
2726.0	16.1803
2727.0	16.1714
2728.0	16.1626
2729.0	16.1538
2730.0	16.145
2731.0	16.1361
2732.0	16.1273
2733.0	16.1185
2734.0	16.1097
2735.0	16.101
2736.0	16.0922
2737.0	16.0835
2738.0	16.0747
2739.0	16.0659
2740.0	16.0572
2741.0	16.0484
2742.0	16.0396
2743.0	16.0309
2744.0	16.0221
2745.0	16.0134
2746.0	16.0046
2747.0	15.9959
2748.0	15.9871
2749.0	15.9784
2750.0	15.9697
2751.0	15.961
2752.0	15.9523
2753.0	15.9436
2754.0	15.9349
2755.0	15.9262
2756.0	15.9175
2757.0	15.9088
2758.0	15.9001
2759.0	15.8914
2760.0	15.8828
2761.0	15.8741
2762.0	15.8654
2763.0	15.8568
2764.0	15.8482
2765.0	15.8396
2766.0	15.8309
2767.0	15.8223
2768.0	15.8136
2769.0	15.805
2770.0	15.7964
2771.0	15.7878
2772.0	15.7792
2773.0	15.7705
2774.0	16.5094
2775.0	15.7532
2776.0	15.7446
2777.0	15.7361
2778.0	15.7275
2779.0	15.7189
2780.0	15.7103
2781.0	15.7016
2782.0	15.6931
2783.0	15.6845
2784.0	15.6761
2785.0	15.6673
2786.0	15.6587
2787.0	15.6501
2788.0	15.6415
2789.0	15.633
2790.0	15.6244
2791.0	15.6159
2792.0	15.6073
2793.0	15.5987
2794.0	15.5901
2795.0	15.5816
2796.0	15.573
2797.0	15.5644
2798.0	15.5558
2799.0	15.5472
2800.0	15.5386
2801.0	15.53
2802.0	15.5214
2803.0	15.5128
2804.0	15.5042
2805.0	15.4955
2806.0	15.4868
2807.0	15.478
2808.0	15.4692
2809.0	15.4603
2810.0	15.4512
2811.0	15.442
2812.0	15.4325
2813.0	15.4229
2814.0	15.4131
2815.0	15.4047
2816.0	15.4002
2817.0	15.3917
2818.0	15.3785
2819.0	15.3706
2820.0	15.3632
2821.0	15.3552
2822.0	15.349
2823.0	15.3405
2824.0	15.3326
2825.0	15.3248
2826.0	15.3169
2827.0	15.3089
2828.0	15.3008
2829.0	15.2926
2830.0	15.2845
2831.0	15.2763
2832.0	15.268
2833.0	15.2597
2834.0	15.2515
2835.0	15.2432
2836.0	15.2349
2837.0	15.2266
2838.0	15.2183
2839.0	15.2101
2840.0	15.2018
2841.0	15.1935
2842.0	15.1852
2843.0	15.1769
2844.0	15.1686
2845.0	15.1603
2846.0	15.152
2847.0	15.1437
2848.0	15.1354
2849.0	15.1271
2850.0	15.1188
2851.0	15.1105
2852.0	15.1022
2853.0	15.0939
2854.0	15.0857
2855.0	15.0774
2856.0	15.0691
2857.0	15.0608
2858.0	15.0526
2859.0	15.0443
2860.0	15.036
2861.0	15.0278
2862.0	15.0195
2863.0	15.0113
2864.0	15.003
2865.0	14.9948
2866.0	14.9865
2867.0	14.9783
2868.0	14.9701
2869.0	14.9618
2870.0	14.9536
2871.0	14.9454
2872.0	14.9372
2873.0	14.9289
2874.0	14.9207
2875.0	14.9125
2876.0	14.9043
2877.0	14.8961
2878.0	14.888
2879.0	14.8797
2880.0	14.9154
2881.0	14.8634
2882.0	14.8552
2883.0	14.847
2884.0	14.8585
2885.0	14.8308
2886.0	14.8228
2887.0	14.8147
